Preston	Brooks	SC	Democrat	rep	401842
Guy	Bryan	TX	Democrat	rep	401937
Joseph	Burns	OH	Democrat	rep	402072
Samuel	Caruthers	MO	Democrat	rep	402356
John	Caskie	VA	Democrat	rep	402376
Calvin	Chaffee	MA	Republican	rep	402413
Henry	Chapman	PA	Democrat	rep	402453
Ezra	Clark	CT	Republican	rep	402567
Isaiah	Clawson	NJ	Republican	rep	402615
James	Clay	KY	Democrat	rep	402621
Joseph	Cockerill	OH	Democrat	rep	402703
Linus	Comins	MA	Republican	rep	402786
William	Damrell	MA	Republican	rep	403160
Jefferson	Davis	MS	Democrat	sen	403249
Timothy	Davis	IA	Republican	rep	403274
Timothy	Davis	MA	Republican	rep	403273
Sidney	Dean	CT	Republican	rep	403336
William	Dewart	PA	Democrat	rep	403415
Edward	Dodd	NY	Republican	rep	403504
James	Dowdell	AL	Democrat	rep	403574
Nathaniel	Durfee	RI	Republican	rep	403672
John	Edie	PA	Republican	rep	403744
John	Elliott	KY	Democrat	rep	403816
George	Eustis	LA	American	rep	403913
Fenner	Ferguson	NE	Democrat	rep	404038
Graham	Fitch	IN	Democrat	sen	404113
James	Foley	IN	Democrat	rep	404191
Joshua	Giddings	OH	Republican	rep	404534
James	Gillis	PA	Democrat	rep	404573
Charles	Gilman	ME	Republican	rep	404575
Henry	Goodwin	NY	Republican	rep	404659
Amos	Granger	NY	Republican	rep	404725
James	Green	MO	Democrat	rep	404762
Alfred	Greenwood	AR	Democrat	rep	404784
James	Gregg	IN	Democrat	rep	404791
William	Groesbeck	OH	Democrat	rep	404835
William	Gwin	CA	Democrat	sen	404883
Lawrence	Hall	OH	Democrat	rep	404944
Robert	Hall	MA	Republican	rep	404952
James	Hammond	SC	Democrat	sen	405010
Aaron	Harlan	OH	Republican	rep	405086
Thomas	Harris	IL	Democrat	rep	405132
Israel	Hatch	NY	Democrat	rep	405206
James	Henderson	TX	Democrat	sen	405344
Charles	Hodges	IL	Democrat	rep	405526
George	Hopkins	VA	Democrat	rep	405624
James	Hughes	IN	Democrat	rep	405768
John	Huyler	NJ	Democrat	rep	405857
Joshua	Jewett	KY	Democrat	rep	406008
George	Jones	TN	Democrat	rep	406116
Jehu	Jones	PA	Democrat	rep	406127
Owen	Jones	PA	Democrat	rep	406138
William	Keim	PA	Republican	rep	406221
John	Kelly	NY	Democrat	rep	406245
Anthony	Kennedy	MD	Unionist	sen	406271
Preston	King	NY	Republican	sen	406371
William	Kingsbury	MN	Democrat	rep	406379
Chauncey	Knapp	MA	Republican	rep	406437
John	Kunkel	PA	Republican	rep	406493
James	Landy	PA	Democrat	rep	406565
William	Lawrence	OH	Democrat	rep	406645
Paul	Leidy	PA	Democrat	rep	406734
Benjamin	Leiter	OH	Republican	rep	406739
John	Letcher	VA	Democrat	rep	406759
James	Lockhart	IN	Democrat	rep	406882
Stephen	Mallory	FL	Democrat	sen	412161
Humphrey	Marshall	KY	American	rep	407177
James	Mason	VA	Democrat	sen	407234
John	Mason	KY	Democrat	rep	407236
Orsamus	Matteson	NY	Republican	rep	407269
Joseph	McKibbin	CA	Democrat	rep	407508
Joseph	Miller	OH	Democrat	rep	407722
John	Montgomery	PA	Democrat	rep	407841
Edwin	Morgan	NY	Republican	rep	407916
James	Morrison	IL	Democrat	rep	407964
Oliver	Morse	NY	Republican	rep	407980
Richard	Mott	OH	Republican	rep	408009
Ambrose	Murray	NY	Republican	rep	408069
Matthias	Nichols	OH	Republican	rep	408178
Amos	Nourse	ME	Republican	sen	408243
James	Orr	SC	Democrat	rep	408361
John	Parker	NY	Republican	rep	408474
William	Phelps	MN	Democrat	rep	408701
Henry	Phillips	PA	Democrat	rep	408708
James	Pike	NH	Republican	rep	408744
Trusten	Polk	MO	Democrat	sen	408804
Paulus	Powell	VA	Democrat	rep	408868
Samuel	Purviance	PA	Republican	rep	408959
John	Quitman	MS	Democrat	rep	408984
Charles	Ready	TN	American	rep	409077
Wilson	Reilly	PA	Democrat	rep	409134
James	Ricaud	MD	American	rep	409168
David	Ritchie	PA	Republican	rep	409247
George	Robbins	NJ	Republican	rep	409272
Anthony	Roberts	PA	Republican	rep	409276
William	Russell	NY	Democrat	rep	409499
John	Sandidge	LA	Democrat	rep	409558
John	Savage	TN	Democrat	rep	409595
John	Searing	NY	Democrat	rep	409714
James	Seward	GA	Democrat	rep	409761
Henry	Shaw	NC	Democrat	rep	409806
Judson	Sherman	NY	Republican	rep	409843
Eli	Shorter	AL	Democrat	rep	409873
James	Simmons	RI	Republican	sen	409911
Robert	Smith	IL	Democrat	rep	410082
Samuel	Smith	TN	Democrat	rep	410088
Albert	Talbott	KY	Democrat	rep	410610
George	Taylor	NY	Democrat	rep	410661
John	Thompson	NY	Republican	rep	410786
John	Thomson	NJ	Democrat	sen	410810
Robert	Trippe	GA	American	rep	410948
Warner	Underwood	KY	American	rep	411039
David	Walbridge	MI	Republican	rep	411208
Edward	Warren	AR	Democrat	rep	411336
Albert	Watkins	TN	Democrat	rep	411361
Allison	White	PA	Democrat	rep	411517
John	Wood	ME	Republican	rep	411850
Jacob	Wortendyke	NJ	Democrat	rep	411895
Augustus	Wright	GA	Democrat	rep	411904
Felix	Zollicoffer	TN	American	rep	412005
James	Chesnut	SC	Democrat	sen	402487
Thomas	Clingman	NC	Democrat	sen	402658
Arthur	Hayne	SC	Democrat	sen	412127
Henry	Rice	MN	Democrat	sen	409174
Matthias	Ward	TX	Democrat	sen	411313
Green	Adams	KY	Ind. Republican-Democrat	rep	400697
Garnett	Adrain	NJ	Anti-Lecompton Democrat	rep	400718
Thomas	Anderson	MO	Ind. Democrat	rep	400861
William	Anderson	KY	Ind. Republican-Democrat	rep	400865
John	Ashmore	SC	Democrat	rep	400961
William	Avery	TN	Democrat	rep	400998
William	Barksdale	MS	Democrat	rep	401149
Thomas	Barr	NY	Ind. Democrat	rep	401173
John	Barret	MO	Democrat	rep	401176
Charles	Beale	NY	Republican	rep	401259
Judah	Benjamin	LA	Democrat	sen	401357
Kinsley	Bingham	MI	Republican	sen	401454
Thomas	Bocock	VA	Democrat	rep	401553
Milledge	Bonham	SC	Democrat	rep	401583
Alexander	Boteler	VA	Ind. Republican-Democrat	rep	401616
John	Bouligny	LA	American	rep	401627
William	Boyce	SC	Democrat	rep	401674
Reese	Brabson	TN	Ind. Republican-Democrat	rep	401690
Thomas	Bragg	NC	Democrat	sen	401718
Lawrence	Branch	NC	Democrat	rep	401723
William	Brayton	RI	Republican	rep	401738
George	Briggs	NY	Republican	rep	401786
Francis	Bristow	KY	Ind. Republican-Democrat	rep	401799
Albert	Brown	MS	Democrat	sen	401857
John	Burch	CA	Democrat	rep	402014
Anson	Burlingame	MA	Republican	rep	402057
Silas	Burroughs	NY	Republican	rep	402082
Martin	Butterfield	NY	Republican	rep	402141
John	Carey	OH	Republican	rep	402293
Luther	Carter	NY	Republican	rep	402344
Charles	Case	IN	Republican	rep	402365
Horace	Clark	NY	Anti-Lecompton Democrat	rep	402573
Clement	Clay	AL	Democrat	sen	402618
Sherrard	Clemens	VA	Democrat	rep	402639
David	Clopton	AL	Democrat	rep	402664
Williamson	Cobb	AL	Democrat	rep	402687
Stephen	Coburn	ME	Republican	rep	402691
Clark	Cochrane	NY	Republican	rep	402698
John	Cochrane	NY	Democrat	rep	402699
George	Cooper	MI	Democrat	rep	402870
James	Craig	MO	Democrat	rep	402973
Francis	Craige	NC	Democrat	rep	402977
Martin	Crawford	GA	Democrat	rep	403004
Jabez	Curry	AL	Democrat	rep	403110
Thomas	Davidson	LA	Democrat	rep	403223
John	Davis	IN	Anti-Lecompton Democrat	rep	403253
Reuben	Davis	MS	Democrat	rep	403262
John	Dick	PA	Whig	rep	403425
William	Dimmick	PA	Democrat	rep	403469
Stephen	Douglas	IL	Democrat	sen	403567
Henry	Edmundson	VA	Democrat	rep	403753
William	English	IN	Democrat	rep	403879
Experience	Estabrook	NE		rep	403906
Emerson	Etheridge	TN	Ind. Republican-Democrat	rep	403912
Thomas	Florence	PA	Democrat	rep	404169
Stephen	Foster	ME	Republican	rep	404261
Ezra	French	ME	Republican	rep	404322
Muscoe	Garnett	VA	Democrat	rep	404448
Lucius	Gartrell	GA	Democrat	rep	404460
John	Gilmer	NC	Ind. Republican-Democrat	rep	404579
William	Goode	VA	Democrat	rep	404642
James	Graham	NY	Republican	rep	404711
John	Hale	NH	Republican	sen	404919
Chapin	Hall	PA	Republican	rep	404931
Andrew	Hamilton	TX	Ind. Democrat	rep	404985
James	Harris	MD	American	rep	405122
John	Haskin	NY	Anti-Lecompton Democrat	rep	405194
Robert	Hatton	TN	Ind. Republican-Democrat	rep	405218
Henry	Haun	CA	Democrat	sen	405222
George	Hawkins	FL	Democrat	rep	405238
William	Helmick	OH	Republican	rep	405327
John	Hemphill	TX	Democrat	sen	405331
Thomas	Hindman	AR	Democrat	rep	405485
Charles	Hoard	NY	Republican	rep	405513
William	Howard	OH	Democrat	rep	405693
William	Howard	MI	Republican	rep	405694
George	Hughes	MD	Democrat	rep	405766
Robert	Hunter	VA	Democrat	sen	405829
William	Irvine	NY	Republican	rep	405893
James	Jackson	GA	Democrat	rep	405924
Albert	Jenkins	VA	Democrat	rep	405984
John	Jones	GA	Democrat	rep	406128
Benjamin	Junkin	PA	Republican	rep	406173
Laurence	Keitt	SC	Democrat	rep	406224
William	Kenyon	NY	Republican	rep	406294
David	Kilgore	IN	Republican	rep	406338
Jacob	Kunkel	MD	Democrat	rep	406492
John	Landrum	LA	Democrat	rep	406562
Joseph	Lane	OR	Democrat	sen	406571
Charles	Larrabee	WI	Democrat	rep	406606
De	Leach	MI	Republican	rep	406672
Shelton	Leake	VA	Ind. Democrat	rep	406678
Moses	Lee	NY	Republican	rep	406702
Henry	Longnecker	PA	Republican	rep	406923
Peter	Love	GA	Democrat	rep	406946
William	Maclay	NY	Democrat	rep	407060
Charles	Martin	OH	Democrat	rep	407193
Elbert	Martin	VA	Ind. Democrat	rep	412163
Jacob	McKenty	PA	Democrat	rep	407498
John	McQueen	SC	Democrat	rep	407584
John	McRae	MS	Democrat	rep	407585
William	Miles	SC	Democrat	rep	407690
John	Millson	VA	Democrat	rep	407758
William	Millward	PA	Republican	rep	407760
William	Montgomery	PA	Democrat	rep	407847
Laban	Moore	KY	Ind. Republican-Democrat	rep	407879
Sydenham	Moore	AL	Democrat	rep	407890
Isaac	Morris	IL	Democrat	rep	407945
Freeman	Morse	ME	Republican	rep	407977
Alfred	Nicholson	TN	Democrat	sen	408181
Miguel	Otero	NM		rep	408378
George	Palmer	NY	Republican	rep	408449
Marcus	Parrott	KS	Republican	rep	408495
William	Pennington	NJ	Republican	rep	408617
John	Perry	ME	Republican	rep	408646
John	Pettit	IN	Republican	rep	408678
Samuel	Peyton	KY	Democrat	rep	408684
Emory	Pottle	NY	Republican	rep	408856
Lazarus	Powell	KY	Democrat	sen	408866
Roger	Pryor	VA	Democrat	rep	408941
James	Quarles	TN	Ind. Republican-Democrat	rep	408966
Edwin	Reynolds	NY	Republican	rep	409147
John	Reynolds	NY	Anti-Lecompton Democrat	rep	409151
Jetur	Riggs	NJ	Anti-Lecompton Democrat	rep	409230
Christopher	Robinson	RI	Republican	rep	409304
Homer	Royce	VT	Republican	rep	409447
Thomas	Ruffin	NC	Democrat	rep	409458
Albert	Rust	AR	Democrat	rep	412093
John	Schwartz	PA	Anti-Lecompton Democrat	rep	409665
Charles	Scott	CA	Democrat	rep	409674
William	Sebastian	AR	Democrat	sen	409721
William	Simms	KY	Democrat	rep	409915
Delazon	Smith	OR	Democrat	sen	410009
William	Smith	VA	Democrat	rep	410102
William	Smith	NC	Ind. Republican-Democrat	rep	410108
Daniel	Somes	ME	Republican	rep	410150
Cyrus	Spink	OH	Republican	rep	410204
Francis	Spinner	NY	Republican	rep	410206
James	Stallworth	AL	Democrat	rep	410252
Benjamin	Stanton	OH	Republican	rep	410267
Isaac	Stevens	WA	Democrat	rep	410343
James	Stewart	MD	Democrat	rep	410371
William	Stewart	PA	Republican	rep	410381
Lansing	Stout	OR	Democrat	rep	410440
Mason	Tappan	NH	Republican	rep	410628
Miles	Taylor	LA	Democrat	rep	410677
John	Ten Eyck	NJ	Republican	sen	410705
Eli	Thayer	MA	Republican	rep	410727
Thomas	Theaker	OH	Republican	rep	410733
James	Thomas	TN	Democrat	rep	410751
Cydnor	Tompkins	OH	Republican	rep	410878
Robert	Toombs	GA	Democrat	sen	410886
John	Underwood	GA	Democrat	rep	411034
Edward	Wade	OH	Republican	rep	411185
Israel	Washburn	ME	Republican	rep	411346
Alfred	Wells	NY	Republican	rep	411445
William	Whiteley	DE	Democrat	rep	411569
Louis	Wigfall	TX	Democrat	sen	411604
James	Wilson	IN	Republican	rep	411746
Warren	Winslow	NC	Democrat	rep	411794
John	Wood	PA	Republican	rep	411848
John	Woodruff	CT	Republican	rep	411869
Samuel	Woodson	MO	American	rep	411881
John	Wright	TN	Democrat	rep	411914
Edward	Baker	OR	Republican	sen	401064
Milton	Latham	CA	Democrat	sen	406617
Abraham	Lincoln	IL	Whig	rep	406807
Charles	Adams	MA	Republican	rep	400693
Cyrus	Aldrich	MN	Republican	rep	400740
William	Allen	OH	Democrat	rep	400805
William	Appleton	MA	Constitutional Unionist	rep	400909
Elijah	Babbitt	PA	Republican	rep	401008
Goldsmith	Bailey	MA	Republican	rep	401043
Stephen	Baker	NY	Republican	rep	401077
John	Bernhisel	UT	Whig	rep	401399
Charles	Biddle	PA	Democrat	rep	401425
Samuel	Blair	PA	Republican	rep	401504
Harrison	Blake	OH	Republican	rep	401506
John	Breckinridge	KY	Democrat	sen	401746
George	Bridges	TN	Unionist	rep	401779
George	Browne	RI	Unionist	rep	401908
Orville	Browning	IL	Republican	sen	401912
Henry	Burnett	KY	Democrat	rep	402065
Alfred	Burnham	CT	Republican	rep	402068
Charles	Calvert	MD	Unionist	rep	402217
James	Campbell	PA	Republican	rep	402244
John	Carlile	VA	Unionist	sen	402299
Samuel	Casey	KY	Unionist	rep	402374
Jacob	Chamberlain	NY	Republican	rep	402421
Salmon	Chase	OH	Republican	sen	402473
Daniel	Clark	NH	Republican	sen	402565
John	Clark	MO	Democrat	rep	402579
Andrew	Clements	TN	Unionist	rep	402641
George	Cobb	NJ	Democrat	rep	402679
Jacob	Collamer	VT	Republican	sen	402757
Frederick	Conkling	NY	Republican	rep	402806
Martin	Conway	KS	Republican	rep	402837
Thomas	Cooper	PA	Democrat	rep	402883
Thomas	Corwin	OH	Republican	rep	402911
Edgar	Cowan	PA	Republican	sen	402937
John	Cradlebaugh	NV		rep	402966
John	Crisfield	MD	Unionist	rep	403019
John	Crittenden	KY	Unionist	rep	403024
Samuel	Curtis	IA	Republican	rep	403120
William	Cutler	OH	Republican	rep	403134
William	Davis	PA	Republican	rep	403276
Daniel	De Jarnette	VA	Independent Democrat	rep	403307
Charles	Delano	MA	Republican	rep	403357
Isaac	Delaplaine	NY	Democrat	rep	403359
Alexander	Diven	NY	Republican	rep	403481
George	Dunlap	KY	Unionist	rep	403650
William	Dunn	IN	Republican	rep	403661
Sidney	Edgerton	OH	Republican	rep	403743
Thomas	Edwards	NH	Republican	rep	403773
Alfred	Ely	NY	Republican	rep	403855
Samuel	Fessenden	ME	Republican	rep	404054
Thomas	Fessenden	ME	Republican	rep	404055
George	Fisher	DE	Unionist	rep	404102
Benjamin	Flanders	LA	Unionist	rep	404144
Lafayette	Foster	CT	Republican	sen	404257
Philip	Fouke	IL	Democrat	rep	404265
Richard	Franchot	NY	Republican	rep	404283
Bradley	Granger	MI	Republican	rep	404726
John	Gurley	OH	Republican	rep	404875
Edward	Haight	NY	Democrat	rep	404906
Luther	Hanchett	WI	Republican	rep	405027
Ira	Harris	NY	Republican	sen	405120
Richard	Harrison	OH	Unionist	rep	405149
John	Hickman	PA	Republican	rep	405424
Valentine	Horton	OH	Republican	rep	405649
John	Hutchins	OH	Republican	rep	405848
James	Jackson	KY	Unionist	rep	405926
Waldo	Johnson	MO	Democrat	sen	406074
William	Kellogg	IL	Republican	rep	406238
James	Kerrigan	NY	Ind. Democrat	rep	406312
Henry	Lane	IN	Republican	sen	406569
Cornelius	Leary	MD	Unionist	rep	406681
William	Lehman	PA	Democrat	rep	406731
Dwight	Loomis	CT	Republican	rep	406929
Frederick	Low	CA	Republican	rep	406958
Henry	May	MD	Unionist	rep	407293
John	McClernand	IL	Democrat	rep	407346
James	McDougall	CA	Democrat	sen	407416
James	McKean	NY	Republican	rep	407486
Robert	McKnight	PA	Republican	rep	407523
Edward	McPherson	PA	Republican	rep	407580
John	Menzies	KY	Unionist	rep	407627
Charles	Mitchel	AR	Democrat	sen	407777
William	Mitchell	IN	Republican	rep	407805
Anson	Morrill	ME	Republican	rep	407935
Edward	Morris	PA	Republican	rep	407943
Thomas	Nelson	TN		rep	408132
John	Nixon	NJ	Republican	rep	408199
Elijah	Norton	MO	Democrat	rep	408230
Robert	Nugen	OH	Democrat	rep	408249
Abram	Olin	NY	Republican	rep	408339
James	Pearce	MD	Democrat	sen	408566
John	Phelps	MO	Democrat	rep	408696
Timothy	Phelps	CA	Republican	rep	408700
Albert	Porter	IN	Republican	rep	408826
John	Potter	WI	Republican	rep	408852
Thomas	Price	MO	Democrat	rep	408916
John	Reid	MO	Democrat	rep	409126
Albert	Riddle	OH	Republican	rep	409214
George	Scranton	PA	Republican	rep	409696
Charles	Sedgwick	NY	Republican	rep	409726
Socrates	Sherman	NY	Republican	rep	409846
George	Shiel	OR	Democrat	rep	409854
Andrew	Sloan	WI	Republican	rep	409978
Edward	Smith	NY	Democrat	rep	410012
Elbridge	Spaulding	NY	Republican	rep	410176
Benjamin	Stark	OR	Democrat	sen	410275
John	Stratton	NJ	Republican	rep	410453
Andrew	Thayer	OR	Democrat	rep	410726
Benjamin	Thomas	MA	Unionist	rep	410739
Charles	Train	MA	Republican	rep	410922
Carey	Trimble	OH	Republican	rep	410940
Charles	Upton	VA	Unionist	rep	411053
Clement	Vallandigham	OH	Democrat	rep	411067
John	Verree	PA	Republican	rep	411145
Chauncey	Vibbard	NY	Democrat	rep	411149
Amasa	Walker	MA	Republican	rep	411225
William	Wall	NY	Republican	rep	411252
Charles	Walton	ME	Republican	rep	411290
Eliakim	Walton	VT	Republican	rep	411291
John	Watts	NM	Republican	rep	411382
Albert	White	IN	Republican	rep	411513
Charles	Wickliffe	KY	Unionist	rep	411600
David	Wilmot	PA	Republican	sen	411722
George	Woodruff	CT	Democrat	rep	411868
Samuel	Worcester	OH	Republican	rep	411891
Samuel	Arnold	RI	Republican	sen	400937
Richard	Field	NJ	Republican	sen	404063
Benjamin	Harding	OR	Democrat	sen	405070
John	Henderson	MO	Republican	sen	405346
Thomas	Hicks	MD	Unconditional Unionist	sen	405429
Robert	Wilson	MO	Unionist	sen	411764
Joseph	Wright	IN	Unionist	sen	411915
James	Allen	IL	Democrat	rep	400784
William	Allen	IL	Democrat	rep	400807
Lucien	Anderson	KY	Unconditional Unionist	rep	400856
Isaac	Arnold	IL	Republican	rep	400930
Joseph	Bailey	PA	Democrat	rep	401048
Augustus	Baldwin	MI	Democrat	rep	401087
Hiram	Bennet	CO	Conservative Republican	rep	401361
Jacob	Blair	WV	Unconditional Unionist	rep	401501
George	Bliss	OH	Democrat	rep	401533
Lemuel	Bowden	VA	Unionist	sen	401640
Benjamin	Brown	MO	Republican	sen	401862
James	Brown	WI	Democrat	rep	401877
William	Brown	VA	Unconditional Unionist	rep	401901
Ambrose	Clark	NY	Republican	rep	402559
Brutus	Clay	KY	Unionist	rep	402617
George	Cole	WA	Democrat	rep	402738
John	Conness	CA	Republican	sen	402820
Erastus	Corning	NY	Democrat	rep	402904
James	Cravens	IN	Democrat	rep	402995
Samuel	Daily	NE	Republican	rep	403150
Henry	Davis	MD	Unconditional Unionist	rep	403240
James	Dixon	CT	Republican	sen	403486
James	Doolittle	WI	Republican	sen	403540
Joseph	Edgerton	IN	Democrat	rep	403742
Solomon	Foot	VT	Republican	sen	404201
Augustus	Frank	NY	Republican	rep	404287
John	Ganson	NY	Democrat	rep	404417
James	Hale	PA	Ind. Republican	rep	404917
William	Hall	MO	Unionist	rep	404962
Henry	Harrington	IN	Democrat	rep	405107
Charles	Harris	IL	Democrat	rep	405112
Thomas	Hendricks	IN	Democrat	sen	405356
Anson	Herrick	NY	Democrat	rep	405399
Wells	Hutchins	OH	Democrat	rep	405850
William	Jayne	DK		rep	405971
Reverdy	Johnson	MD	Democrat	sen	406066
William	Johnston	OH	Democrat	rep	406096
Martin	Kalbfleisch	NY	Democrat	rep	406179
Austin	King	MO	Unionist	rep	406355
John	Kinney	UT	Democrat	rep	406384
Anthony	Knapp	IL	Democrat	rep	406433
Samuel	Knox	MO	Unconditional Unionist	rep	406453
John	Law	IN	Democrat	rep	406630
Jesse	Lazear	PA	Democrat	rep	406659
De	Littlejohn	NY	Republican	rep	406849
Alexander	Long	OH	Democrat	rep	406901
Owen	Lovejoy	IL	Republican	rep	406951
Robert	Mallory	KY	Unionist	rep	407109
Daniel	Marcy	NH	Democrat	rep	407150
Archibald	McAllister	PA	Democrat	rep	407310
John	McBride	OR	Republican	rep	407316
James	McDowell	IN	Democrat	rep	407420
George	Middleton	NJ	Democrat	rep	407681
William	Miller	PA	Democrat	rep	407741
Edwin	Morgan	NY	Republican	sen	407917
James	Morris	OH	Democrat	rep	407946
Gordon	Mott	NV	Republican	rep	408005
Amos	Myers	PA	Republican	rep	408088
Homer	Nelson	NY	Democrat	rep	408124
Warren	Noble	OH	Democrat	rep	408203
John	Noell	MO	Unconditional Unionist	rep	408206
Jesse	Norton	IL	Republican	rep	408233
John	O'Neill	OH	Democrat	rep	408305
Moses	Odell	NY	Democrat	rep	408322
Francisco	Perea	NM	Republican	rep	408627
Nehemiah	Perry	NJ	Democrat	rep	408647
Charles	Poston	AZ	Republican	rep	408845
William	Richardson	IL	Democrat	sen	409204
James	Rollins	MO	Unionist	rep	409378
John	Scott	MO	Democrat	rep	409684
Joseph	Segar	VA	Unionist	rep	409732
Thomas	Shannon	CA	Republican	rep	409789
Nathaniel	Smithers	DE	Unconditional Unionist	rep	410116
Henry	Stebbins	NY	Democrat	rep	410289
John	Steele	NY	Democrat	rep	410297
William	Steele	NJ	Democrat	rep	410303
John	Stuart	IL	Democrat	rep	410491
Lorenzo	Sweat	ME	Democrat	rep	410552
William	Temple	DE	Democrat	rep	410702
John	Todd	DK	Democrat	rep	410865
Henry	Tracy	PA	Ind. Republican	rep	410916
Robert	Van Valkenburgh	NY	Republican	rep	411103
Peter	Van Winkle	WV	Republican	sen	411108
Benjamin	Wade	OH	Republican	sen	411184
James	Wall	NJ	Democrat	sen	411251
William	Wallace	ID	Republican	rep	411265
Ezra	Wheeler	WI	Democrat	rep	411494
Chilton	White	OH	Democrat	rep	411522
Joseph	White	OH	Democrat	rep	411544
Abel	Wilder	KS	Republican	rep	411618
Henry	Worthington	NV	Republican	rep	411896
William	Wright	NJ	Democrat	sen	411921
George	Yeaman	KY	Unionist	rep	411949
Nathan	Farwell	ME	Republican	sen	403999
George	Riddle	DE	Democrat	sen	409215
John	Alley	MA	Republican	rep	400810
Sydenham	Ancona	PA	Democrat	rep	400833
Abraham	Barker	PA	Republican	rep	401143
Portus	Baxter	VT	Republican	rep	401240
Teunis	Bergen	NY	Democrat	rep	401394
John	Bidwell	CA	Republican	rep	401432
Henry	Blow	MO	Republican	rep	401545
Augustus	Brandegee	CT	Republican	rep	401727
William	Campbell	TN	Unionist	rep	402257
Edmund	Cooper	TN	Unionist	rep	402868
John	Creswell	MD	Unconditional Unionist	sen	403016
Charles	Culver	PA	Republican	rep	403088
William	Darling	NY	Republican	rep	403194
Thomas	Davis	NY	Republican	rep	403272
John	Dawson	PA	Democrat	rep	403286
Joseph	Defrees	IN	Republican	rep	403350
Henry	Deming	CT	Republican	rep	403366
Arthur	Denny	WA	Republican	rep	403385
William	Dodge	NY	Republican	rep	403512
Ebenezer	Dumont	IN	Republican	rep	403634
John	Farquhar	IN	Republican	rep	403988
William	Fessenden	ME	Republican	sen	404056
John	Goodwin	AZ	Republican	rep	404660
Charles	Goodyear	NY	Democrat	rep	404666
Henry	Grider	KY	Democrat	rep	404800
James	Grimes	IA	Republican	sen	404820
Josiah	Grinnell	IA	Republican	rep	404823
James	Guthrie	KY	Democrat	sen	404879
Aaron	Harding	KY	Democrat	rep	405068
Benjamin	Harris	MD	Democrat	rep	405110
Roswell	Hart	NY	Republican	rep	405165
James	Henderson	OR	Republican	rep	405343
Ralph	Hill	IN	Republican	rep	405465
John	Hogan	MO	Democrat	rep	405544
Sidney	Holmes	NY	Republican	rep	405593
Jacob	Howard	MI	Republican	sen	405686
Demas	Hubbard	NY	Republican	rep	405727
John	Hubbard	CT	Republican	rep	405731
Edwin	Hubbell	NY	Democrat	rep	405738
James	Hubbell	OH	Republican	rep	405739
James	Humphrey	NY	Republican	rep	405798
John	Hunter	NY	Democrat	rep	405826
Philip	Johnson	PA	Democrat	rep	406065
Morgan	Jones	NY	Democrat	rep	406135
Orlando	Kellogg	NY	Republican	rep	406236
John	Kelso	MO	Ind. Republican	rep	406250
Andrew	Kuykendall	IL	Republican	rep	406500
James	Lane	KS	Republican	sen	406570
George	Latham	WV	Unconditional Unionist	rep	406614
Francis	Le Blond	OH	Democrat	rep	406660
John	Leftwich	TN	Unionist	rep	406721
John	Longyear	MI	Republican	rep	406925
Walter	McIndoe	WI	Republican	rep	407474
Samuel	McLean	MT	Democrat	rep	407543
Donald	McRuer	CA	Republican	rep	407589
Daniel	Morris	NY	Republican	rep	407942
William	Newell	NJ	Republican	rep	408154
Daniel	Norton	MN	Democrat	sen	408228
William	Radford	NY	Democrat	rep	408990
William	Randall	KY	Unconditional Unionist	rep	409021
Henry	Raymond	NY	Republican	rep	409064
Alexander	Rice	MA	Republican	rep	409169
John	Rice	ME	Republican	rep	409177
Burwell	Ritter	KY	Democrat	rep	409250
Andrew	Rogers	NJ	Democrat	rep	409355
Lovell	Rousseau	KY	Unconditional Unionist	rep	409429
Willard	Saulsbury	DE	Democrat	sen	409586
George	Shanklin	KY	Democrat	rep	409782
Ithamar	Sloan	WI	Republican	rep	409980
Green	Smith	KY	Unconditional Unionist	rep	410026
John	Starr	NJ	Republican	rep	410282
Thomas	Stilwell	IN	Republican	rep	410386
Myer	Strouse	PA	Democrat	rep	410483
Nathaniel	Taylor	TN	Unionist	rep	410678
Nelson	Taylor	NY	Democrat	rep	410679
Martin	Thayer	PA	Republican	rep	410732
John	Thomas	MD	Unconditional Unionist	rep	410755
Anthony	Thornton	IL	Democrat	rep	410818
Andrew	Ward	KY	Democrat	rep	411301
Samuel	Warner	CT	Republican	rep	411330
Edwin	Webster	MD	Unconditional Unionist	rep	411407
John	Wentworth	IL	Republican	rep	411459
Kellian	Whaley	WV	Unconditional Unionist	rep	411480
Waitman	Willey	WV	Republican	sen	411641
George	Williams	OR	Republican	sen	411655
Charles	Winfield	NY	Democrat	rep	411784
Edwin	Wright	NJ	Democrat	rep	411907
Richard	Yates	IL	Republican	sen	411945
Alexander	Cattell	NJ	Republican	sen	402398
George	Fogg	NH	Republican	sen	404189
Joseph	Fowler	TN	Republican	sen	404273
David	Patterson	TN	Democrat	sen	408518
Edmund	Ross	KS	Republican	sen	409409
George	Anderson	MO	Republican	rep	400843
Delos	Ashley	NV	Republican	rep	400956
James	Ashley	OH	Republican	rep	400958
John	Baldwin	MA	Republican	rep	401093
Demas	Barnes	NY	Democrat	rep	401158
Coles	Bashford	AZ	Independent	rep	401216
James	Bayard	DE	Democrat	sen	401242
William	Blackburn	LA	Republican	rep	401489
Nathaniel	Boyden	NC	Conservative	rep	401682
Benjamin	Boyer	PA	Democrat	rep	401683
Henry	Bromwell	IL	Republican	rep	401822
